radius_bin,r_center,mean_intensity,pixel_count,condition,image_num,particle_density,n_particles
45,0.91,110.99327378683078,36722,H,8,306.3558629704265,45
46,0.9299999999999999,111.36554189305119,34970,H,8,300.25736345438946,42
47,0.95,110.41973471778151,31589,H,8,292.82345120136756,37
48,0.97,109.23335746543938,29007,H,8,232.70245113248527,27
49,0.99,108.08133535660092,26360,H,8,256.06980273141124,27
0,0.01,124.79263565891473,516,H,9,0.0,0
1,0.03,126.43540051679587,1548,H,9,0.0,0
2,0.05,129.31619636644763,2587,H,9,289.91109393119444,3
3,0.07,128.5269560409179,3617,H,9,345.5902681780481,5
4,0.09,124.90948183186411,4651,H,9,322.51128789507635,6
5,0.11,123.87133063807347,5689,H,9,219.72227104939358,5
6,0.13,123.83303544831695,6714,H,9,148.94250819183796,4
7,0.15000000000000002,124.16352607124419,7748,H,9,225.86473928755808,7
8,0.16999999999999998,125.20791178810958,8797,H,9,341.0253495509833,12
9,0.19,124.0783114102172,9807,H,9,254.9199551340879,10
10,0.21000000000000002,121.79030325375611,10849,H,9,207.39238639505948,9
11,0.22999999999999998,123.57370986720457,11898,H,9,168.09547823163558,8
12,0.25,121.92313646567072,12919,H,9,174.1620868488273,9
13,0.27,120.07425990968389,13951,H,9,215.03834850548347,12
14,0.29000000000000004,121.78241728922092,14992,H,9,266.8089647812167,16
15,0.31,120.96184111916062,16012,H,9,140.51961029228082,9
16,0.33,118.93644092641455,17055,H,9,249.19378481383757,17
17,0.35,116.55226191792943,18082,H,9,276.5180842827121,20
18,0.37,113.2356294785292,19119,H,9,261.5199539724881,20
19,0.39,112.93750310004464,20161,H,9,272.80392837656865,22
20,0.41000000000000003,113.48659998112673,21194,H,9,188.73266018684535,16
21,0.43,112.92622766350092,22217,H,9,315.07404239996396,28
22,0.45,112.4441482500645,23258,H,9,257.97575027947374,24
23,0.47,112.58580198590911,24271,H,9,288.4100366692761,28
24,0.49,113.35083080080514,25337,H,9,226.94083751036035,23
25,0.51,112.00989836165049,26368,H,9,255.99211165048544,27
26,0.53,108.69488677867056,27380,H,9,255.6610664718773,28
27,0.55,108.64873807596184,28409,H,9,255.20081664261326,29
28,0.5700000000000001,109.65402103834408,29470,H,9,254.49609772650152,30
29,0.59,109.80315606443358,30481,H,9,205.0457662150192,25
30,0.61,110.24030319368241,31531,H,9,309.2194982715423,39
31,0.63,108.99766548917216,32555,H,9,284.1345415450776,37
32,0.65,108.45759128000476,33578,H,9,268.0326404193222,36
33,0.67,108.23333237086017,34633,H,9,317.6161464499177,44
34,0.69,107.44104950384033,35674,H,9,427.4821999215115,61
35,0.71,105.0288333015085,36659,H,9,265.96470171035764,39
36,0.73,104.52817442445757,37747,H,9,304.65997297798503,46
37,0.75,105.50368169487146,38705,H,9,400.4650561942902,62
38,0.77,105.5056304561186,38718,H,9,284.105583966114,44
39,0.79,105.8007826767545,38330,H,9,378.2937646751892,58
40,0.81,104.69909966010223,38541,H,9,265.95054617160946,41
41,0.83,107.21419378088962,38848,H,9,250.97817133443164,39
42,0.85,109.28012714558169,39325,H,9,254.29116338207248,40
43,0.87,110.70964472282142,38477,H,9,259.89552200015595,40
44,0.89,108.39428571428572,34475,H,9,253.80710659898477,35
45,0.91,108.51606153846154,32500,H,9,361.53846153846155,47
46,0.9299999999999999,108.22658054151745,29879,H,9,284.4807389805549,34
47,0.95,107.1676472673141,28214,H,9,327.8514212802155,37
48,0.97,106.64638355342137,26656,H,9,243.84753901560626,26
49,0.99,108.12166433286657,24995,H,9,250.0500100020004,25
0,0.01,118.72868217054264,516,H,10,0.0,0
1,0.03,120.93822393822394,1554,H,10,321.7503217503218,2
2,0.05,122.62091503267973,2601,H,10,288.35063437139564,3
3,0.07,122.8779679734953,3622,H,10,276.09055770292656,4
4,0.09,120.98136645962732,4669,H,10,53.544656243306925,1
5,0.11,122.06719437115215,5685,H,10,351.8029903254178,8
6,0.13,116.79709285078611,6742,H,10,185.40492435479086,5
7,0.15000000000000002,117.61716638785227,7771,H,10,257.3671342169605,8
8,0.16999999999999998,119.50266772618913,8809,H,10,227.04052673402205,8
9,0.19,121.34974119557495,9853,H,10,279.1028113264996,11
10,0.21000000000000002,118.96404659268092,10903,H,10,275.1536274419885,12
11,0.22999999999999998,119.03593973571249,11881,H,10,168.33599865331203,8
12,0.25,118.50115615847079,12974,H,10,250.50100200400803,13
13,0.27,117.76009161179502,13972,H,10,286.286859433152,16
14,0.29000000000000004,116.98278726656477,15047,H,10,199.37529075563236,12
15,0.31,119.38233281493001,16075,H,10,248.83359253499225,16
16,0.33,117.6042921466581,17101,H,10,263.14250628618214,18
17,0.35,115.16494731615822,18127,H,10,206.87372427870028,15
18,0.37,114.56959582790091,19175,H,10,234.68057366362453,18
19,0.39,115.39974254876721,20198,H,10,321.81404099415784,26
20,0.41000000000000003,114.06334352221961,21265,H,10,270.3973665647778,23
21,0.43,114.2009068869534,22274,H,10,213.25312022986444,19
22,0.45,114.9101822079314,23325,H,10,267.9528403001072,25
23,0.47,114.16702241195304,24362,H,10,287.33273130284874,28
24,0.49,112.08661727616645,25376,H,10,256.1475409836066,26
25,0.51,110.1034795763994,26440,H,10,340.39334341906203,36
26,0.53,110.19212414848275,27451,H,10,309.6426359695457,34
27,0.55,109.91205977269539,28508,H,10,280.62298302230954,32
28,0.5700000000000001,110.37476325757575,29568,H,10,321.2932900432901,38
29,0.59,111.02162887340074,30561,H,10,343.57514479238245,42
30,0.61,110.82302285822833,31586,H,10,269.1065662002153,34
31,0.63,112.1602560176395,32654,H,10,344.521345011331,45
32,0.65,112.02200772200773,33670,H,10,282.1502821502822,38
33,0.67,111.88126762995797,34742,H,10,208.68113522537567,29
34,0.69,111.48791743581138,35754,H,10,251.72008726296357,36
35,0.71,110.53538536770898,36809,H,10,305.63177483767555,45
36,0.73,110.18330557978484,37833,H,10,251.103533951841,38
37,0.75,107.39046809825429,38838,H,10,263.91678253257123,41
38,0.77,106.81121106572782,39907,H,10,288.16999523893054,46
39,0.79,106.78338300679142,40934,H,10,348.1213661015293,57
40,0.81,106.32123710357645,41969,H,10,309.75243632204723,52
41,0.83,108.63239940525973,43044,H,10,243.93643713409534,42
42,0.85,111.18546684524756,44051,H,10,249.71056275680462,44
43,0.87,112.67226383454444,44725,H,10,223.58859698155393,40
44,0.89,112.44865411161507,40568,H,10,283.4746598304082,46
45,0.91,109.31625140745446,34637,H,10,324.7971822040015,45
46,0.9299999999999999,106.00801876327216,31551,H,10,261.4814110487782,33
47,0.95,105.79145558932792,29610,H,10,261.7359000337724,31
48,0.97,108.80064045543497,28105,H,10,195.69471624266146,22
49,0.99,114.07255604697271,26228,H,10,266.8903461949062,28
0,0.01,117.72651933701657,362,H,11,0.0,0
1,0.03,118.92527675276753,1084,H,11,922.509225092251,4
2,0.05,117.40495867768595,1815,H,11,137.7410468319559,1
3,0.07,116.69450980392156,2550,H,11,392.15686274509807,4
4,0.09,117.45257037943696,3268,H,11,305.99755201958385,4
5,0.11,119.12160804020101,3980,H,11,565.3266331658291,9
6,0.13,118.84656084656085,4725,H,11,423.2804232804233,8
7,0.15000000000000002,117.59387043494219,5449,H,11,412.91980179849514,9
8,0.16999999999999998,116.75595527467185,6171,H,11,445.6327985739751,11
9,0.19,115.42639372822299,6888,H,11,290.36004645760744,8
10,0.21000000000000002,115.53278258589037,7626,H,11,327.8258589037503,10
11,0.22999999999999998,116.35547576301616,8355,H,11,388.9886295631359,13
12,0.25,116.35376474479109,9071,H,11,385.8450005512072,14
13,0.27,114.12111928104575,9792,H,11,382.9656862745098,15
14,0.29000000000000004,113.62318427798348,10533,H,11,450.963638089813,19
15,0.31,112.11781430475344,11255,H,11,355.3976010661928,16
16,0.33,112.35711302313925,11971,H,11,459.4436555007936,22
17,0.35,111.91200126163066,12682,H,11,295.69468538085476,15
18,0.37,111.41961629982154,13448,H,11,371.80249851279,20
19,0.39,110.74082180175091,14164,H,11,423.6091499576391,24
20,0.41000000000000003,110.46119182136131,14868,H,11,319.47807371536186,19
21,0.43,111.09349150368708,15595,H,11,336.6463610131452,21
22,0.45,111.36803770351328,16338,H,11,367.2420124862285,24
23,0.47,111.59429541993674,17074,H,11,366.0536488227715,25
24,0.49,111.70190631501997,17783,H,11,393.63436990384076,28
25,0.51,111.03970572325002,18486,H,11,378.664935626961,28
26,0.53,109.86998078021921,19251,H,11,337.64479767284814,26
27,0.55,110.45166941983281,19977,H,11,375.43174650848476,30
28,0.5700000000000001,109.66104398260029,20690,H,11,350.41082648622523,29
29,0.59,111.48453126460417,21398,H,11,385.5500514066735,33
30,0.61,113.20423552786056,22146,H,11,406.393931183961,36
31,0.63,112.33720828598899,22882,H,11,327.76855170002625,30
32,0.65,112.2746395250212,23580,H,11,424.08821034775235,40
33,0.67,114.34220485396956,24310,H,11,401.0695187165776,39
34,0.69,113.23698498882146,25048,H,11,389.2526349409135,39
35,0.71,113.59551040980111,25793,H,11,368.3169852285504,38
36,0.73,114.29954317212217,26487,H,11,471.92962585419264,50
37,0.75,114.57867460579997,27207,H,11,330.7972213033411,36
38,0.77,114.96513872997711,27968,H,11,438.00057208237985,49
39,0.79,113.03158445180408,28685,H,11,322.468188948928,37
40,0.81,112.48944932271459,29382,H,11,340.3444285617045,40
41,0.83,112.54394236196421,30119,H,11,356.91756034396894,43
42,0.85,112.4528919725068,30844,H,11,308.00155621838934,38
43,0.87,114.49042872963139,31605,H,11,340.1360544217687,43
44,0.89,114.58565897475607,32285,H,11,317.4849001084095,41
45,0.91,117.23124193449272,32546,H,11,238.1245007066921,31
46,0.9299999999999999,118.1370209565485,29251,H,11,247.854774195754,29
47,0.95,117.82507216494845,24250,H,11,278.35051546391753,27
48,0.97,124.18731346607866,22449,H,11,278.4088378101474,25
49,0.99,130.54716790969562,19844,H,11,314.9566619633138,25
0,0.01,115.30397727272727,352,H,12,0.0,0
1,0.03,116.98020735155514,1061,H,12,471.2535344015081,2
2,0.05,113.91790193842645,1754,H,12,427.59407069555306,3
3,0.07,114.04823672476692,2467,H,12,506.6882853668423,5
4,0.09,112.79708768597658,3159,H,12,395.6948401392846,5
5,0.11,111.9974206860975,3877,H,12,644.8284756254836,10
6,0.13,111.39527248850952,4569,H,12,218.8662727073758,4
7,0.15000000000000002,111.7989017231585,5281,H,12,520.7347093353532,11
8,0.16999999999999998,113.24021411843425,5978,H,12,376.38006022080964,9
9,0.19,113.97142002094867,6683,H,12,561.1252431542721,15
10,0.21000000000000002,112.05905458485711,7383,H,12,338.6157388595422,10
11,0.22999999999999998,112.1876393361407,8074,H,12,402.52662868466683,13
12,0.25,110.78993410588502,8802,H,12,284.0263576459896,10
13,0.27,112.26439928398442,9497,H,12,473.8338422659787,18
14,0.29000000000000004,112.60041164363423,10203,H,12,465.54934823091247,19
15,0.31,113.20378363486087,10889,H,12,482.13793736798607,21
16,0.33,113.6126699948356,11618,H,12,451.8850060251334,21
17,0.35,114.19398129320862,12295,H,12,467.66978446522984,23
18,0.37,113.68753356348293,13035,H,12,460.2991944764097,24
19,0.39,114.32740265422196,13714,H,12,601.5750328131836,33
20,0.41000000000000003,113.93907257226034,14427,H,12,363.90101892285304,21
21,0.43,115.33026976990215,15124,H,12,545.4906109494843,33
22,0.45,113.91508182220257,15827,H,12,505.4653440323498,32
23,0.47,114.9407389490234,16537,H,12,408.1756062163633,27
24,0.49,115.18314274104603,17227,H,12,478.89940210135256,33
25,0.51,115.796336506876,17961,H,12,445.40949835755254,32
26,0.53,116.04331025599743,18633,H,12,550.0992862126335,41
27,0.55,115.45617118048376,19348,H,12,503.92805457928466,39
28,0.5700000000000001,115.83323356280555,20046,H,12,586.1518507432905,47
29,0.59,115.55620845775937,20762,H,12,433.4842500722474,36
30,0.61,115.3134154305439,21438,H,12,419.81528127623847,36
31,0.63,116.22261786712342,22186,H,12,484.5397998737943,43
32,0.65,116.68226956559779,22859,H,12,492.1475130145676,45
33,0.67,116.73788097461585,23558,H,12,519.9932082519739,49
34,0.69,115.4690859661408,24277,H,12,473.6993862503604,46
35,0.71,115.73861997114922,24956,H,12,470.8286584388524,47
36,0.73,115.25388419454072,25681,H,12,477.00634710486355,49
37,0.75,113.57265151515152,26400,H,12,350.3787878787879,37
38,0.77,113.5820652976806,27076,H,12,489.3632737479687,53
39,0.79,113.24410186219069,27763,H,12,477.2538990743075,53
40,0.81,114.17432029468515,28505,H,12,473.60112261006844,54
41,0.83,111.39986287281454,29170,H,12,497.086047308879,58
42,0.85,106.1671906354515,29900,H,12,376.25418060200667,45
43,0.87,106.23965106021498,30607,H,12,343.0587774038619,42
44,0.89,107.87287648486397,31316,H,12,351.2581428024014,44
45,0.91,108.9933758280215,32004,H,12,359.3300837395326,46
46,0.9299999999999999,113.58474187731149,32717,H,12,336.21664578048114,44
47,0.95,119.42533275282996,32156,H,12,295.4347555666128,38
48,0.97,123.08416563797553,26733,H,12,271.2003890322822,29
49,0.99,124.82497775140908,20226,H,12,259.56689409670724,21
0,0.01,119.29745042492918,353,H,13,708.215297450425,1
1,0.03,117.5449385052034,1057,H,13,473.0368968779565,2
2,0.05,114.66609783845279,1758,H,13,142.2070534698521,1
3,0.07,115.99798468359532,2481,H,13,403.0632809351069,4
4,0.09,116.16392405063291,3160,H,13,553.7974683544304,7
5,0.11,113.76814204837879,3886,H,13,386.00102933607826,6
6,0.13,114.39781659388646,4580,H,13,545.8515283842795,10
7,0.15000000000000002,114.27086882453152,5283,H,13,425.8943781942079,9
8,0.16999999999999998,113.57763354967548,6009,H,13,457.6468630387752,11
9,0.19,113.08972633467923,6687,H,13,299.0877822640945,8
10,0.21000000000000002,115.07435897435897,7410,H,13,506.07287449392715,15
11,0.22999999999999998,115.07867801208533,8109,H,13,493.2790726353434,16
12,0.25,114.96752583172477,8807,H,13,482.570682411718,17
13,0.27,114.62658559597442,9539,H,13,419.33116678897164,16
14,0.29000000000000004,114.89667679639251,10201,H,13,416.6258209979414,17
15,0.31,113.9520766773163,10955,H,13,638.9776357827476,28
16,0.33,114.41082336746106,11623,H,13,494.7087670997161,23
17,0.35,115.20353265273052,12342,H,13,465.88883487279213,23
18,0.37,115.0042872454448,13062,H,13,440.2082376358904,23
19,0.39,115.12097830834182,13738,H,13,473.14019507934194,26
20,0.41000000000000003,115.62762576008845,14472,H,13,466.41791044776124,27
21,0.43,114.98111587982832,15145,H,13,429.1845493562232,26
22,0.45,114.64556164556164,15873,H,13,519.7505197505199,33
23,0.47,113.5374043040569,16589,H,13,527.4579540659473,35
24,0.49,114.03917932073722,17254,H,13,521.6181754955373,36
25,0.51,113.28590469843385,18006,H,13,430.4120848606021,31
26,0.53,113.88091922005572,18668,H,13,535.6760231412042,40
27,0.55,114.4328542729099,19413,H,13,566.6306083552258,44
28,0.5700000000000001,113.55259362411101,20107,H,13,447.6053115830308,36
29,0.59,113.7139280727938,20771,H,13,421.2604111501613,35
30,0.61,112.8644783880403,21539,H,13,417.8466966897256,36
31,0.63,113.64218778158227,22196,H,13,416.74175527122003,37
32,0.65,114.12307021369385,22930,H,13,501.5263846489315,46
33,0.67,114.40982150410287,23642,H,13,549.868877421538,52
34,0.69,112.85026958060666,24297,H,13,483.5987982055398,47
35,0.71,113.47736609101423,25073,H,13,578.3113309137319,58
36,0.73,112.64412977514976,25706,H,13,495.9931533494126,51
37,0.75,113.29791335903833,26454,H,13,529.2205337567098,56
38,0.77,111.62202753441802,27166,H,13,524.5527497607303,57
39,0.79,110.08264165858216,27831,H,13,449.13944881606847,50
40,0.81,111.1805783823478,28597,H,13,472.077490645872,54
41,0.83,112.37369141293192,29230,H,13,419.08997605200136,49
42,0.85,114.18179090545406,29996,H,13,441.7255634084545,53
43,0.87,113.63187620384578,30631,H,13,359.1133165747119,44
44,0.89,111.9936063590807,28935,H,13,354.2422671505098,41
45,0.91,111.13642893194083,25757,H,13,339.7134759482859,35
46,0.9299999999999999,111.48883026254202,23501,H,13,393.6002723288371,37
47,0.95,111.83187565142521,22067,H,13,283.2283500249241,25
48,0.97,112.49681467181468,20720,H,13,374.03474903474904,31
49,0.99,113.37794680908453,18537,H,13,229.27118735501972,17
0,0.01,123.54415954415954,351,H,14,712.2507122507124,1
1,0.03,112.13100848256362,1061,H,14,235.62676720075405,1
2,0.05,112.94297007340485,1771,H,14,423.4895539243365,3
3,0.07,114.68388934092758,2458,H,14,508.5435313262816,5
4,0.09,111.04829100031358,3189,H,14,156.7889620570712,2
5,0.11,111.70460983775432,3883,H,14,386.29925315477726,6
6,0.13,111.2120287644367,4589,H,14,381.34669862715185,7
7,0.15000000000000002,112.6235382874387,5302,H,14,330.06412674462473,7
8,0.16999999999999998,110.8411214953271,5992,H,14,375.5006675567423,9
9,0.19,111.49025732559869,6723,H,14,371.8578015766771,10
10,0.21000000000000002,112.71559756920999,7405,H,14,438.89264010803515,13
11,0.22999999999999998,113.27909270216962,8112,H,14,462.2781065088758,15
12,0.25,113.04509493670886,8848,H,14,452.07956600361666,16
13,0.27,112.77560462670873,9510,H,14,341.745531019979,13
14,0.29000000000000004,113.53903128350063,10261,H,14,657.8306207971933,27
15,0.31,111.66980614484272,10936,H,14,434.3452816386247,19
16,0.33,111.89334478316874,11645,H,14,386.4319450407901,18
17,0.35,112.3589142903304,12379,H,14,504.88730915259714,25
18,0.37,112.52747336960687,13049,H,14,517.2810177025059,27
19,0.39,111.6322814653609,13785,H,14,398.9844033369605,22
20,0.41000000000000003,113.22472531269436,14471,H,14,518.2779351807062,30
21,0.43,111.17060799683816,15181,H,14,312.89111389236547,19
22,0.45,112.21077445310536,15908,H,14,518.6069901936133,33
23,0.47,112.71305292378251,16571,H,14,467.68450908213146,31
24,0.49,112.41234553643608,17318,H,14,505.25464834276477,35
25,0.51,112.77829612351438,18006,H,14,527.6019104742865,38
26,0.53,112.7009785572964,18701,H,14,548.0990321373189,41
27,0.55,112.47940979898206,19451,H,14,616.9348619608246,48
28,0.5700000000000001,113.20610914879856,20101,H,14,534.799263718223,43
29,0.59,112.74368196422577,20853,H,14,419.6038939241356,35
30,0.61,111.96419282927735,21532,H,14,441.2037897083411,38
31,0.63,112.30433414261307,22242,H,14,528.2798309504542,47
32,0.65,112.67771831353609,22983,H,14,543.8802593221077,50
33,0.67,111.96800135444002,23626,H,14,550.2412596292221,52
34,0.69,112.05090938949789,24357,H,14,513.199490906105,50
35,0.71,113.0246264196055,25095,H,14,637.5772066148635,64
36,0.73,112.41296159670718,25753,H,14,368.8890614685668,38
37,0.75,111.65763082491328,26524,H,14,603.2272658724174,64
38,0.77,111.98519664162616,27156,H,14,533.9519811459714,58
39,0.79,112.05500017915368,27909,H,14,510.5879823712781,57
40,0.81,111.95072342210106,28614,H,14,489.2709862305166,56
41,0.83,111.74138991389914,29268,H,14,495.4216208828755,58
42,0.85,112.50976214592575,28631,H,14,497.7122699172226,57
43,0.87,112.70847057138765,27932,H,14,375.9129314048403,42
44,0.89,113.69437715627983,27246,H,14,357.8506936798062,39
45,0.91,114.3041013806227,24699,H,14,404.8746912830479,40
46,0.9299999999999999,112.66143540669856,20900,H,14,370.8133971291866,31
47,0.95,111.2408830744072,18345,H,14,354.31997819569364,26
48,0.97,109.52722944728286,17224,H,14,377.3803994426382,26
49,0.99,107.89356718121209,16649,H,14,315.3342543095681,21
0,0.01,106.91549295774648,355,H,15,0.0,0
1,0.03,112.43884220354809,1071,H,15,466.85340802987866,2
2,0.05,111.7432735426009,1784,H,15,420.4035874439462,3
3,0.07,109.14497991967872,2490,H,15,301.2048192771084,3
4,0.09,111.47869362363919,3215,H,15,622.0839813374805,8
5,0.11,111.58595146871009,3915,H,15,446.9987228607918,7
6,0.13,110.71527327716569,4629,H,15,270.0367249945993,5
7,0.15000000000000002,109.7378640776699,5356,H,15,606.7961165048544,13
8,0.16999999999999998,107.34207920792079,6060,H,15,123.76237623762377,3
9,0.19,109.47123045146061,6778,H,15,442.6084390675716,12
10,0.21000000000000002,109.88857715430862,7485,H,15,467.60187040748167,14
11,0.22999999999999998,109.9852457017437,8201,H,15,243.87269845140835,8
12,0.25,109.46993493381198,8914,H,15,420.6865604666816,15
13,0.27,110.13186356073211,9616,H,15,467.97004991680535,18
14,0.29000000000000004,110.03877018273228,10343,H,15,386.7349898482065,16
15,0.31,109.0054303556883,11049,H,15,384.6501945877455,17
16,0.33,108.97195308516064,11766,H,15,446.20091789903114,21
17,0.35,110.11888167908356,12483,H,15,340.4630297204198,17
18,0.37,110.42628545426967,13186,H,15,379.1900500530866,20
19,0.39,110.64302668488816,13903,H,15,431.56153348198234,24
20,0.41000000000000003,109.55723468271334,14624,H,15,410.2844638949672,24
21,0.43,110.554583442152,15316,H,15,408.06999216505614,25
22,0.45,111.10172134214794,16034,H,15,576.8990894349507,37
23,0.47,111.81784031959931,16771,H,15,447.20052471528237,30
24,0.49,111.40856521241268,17466,H,15,400.77865567388073,28
25,0.51,111.23646864686468,18180,H,15,495.0495049504951,36
26,0.53,112.18887889529654,18901,H,15,515.8457224485478,39
27,0.55,112.19221944628563,19613,H,15,599.092438688625,47
28,0.5700000000000001,111.76611553980908,20322,H,15,528.9833677787619,43
29,0.59,111.27813718961089,21022,H,15,547.0459518599563,46
30,0.61,110.45470006894966,21755,H,15,413.69800045966446,36
31,0.63,111.05986636971046,22450,H,15,567.9287305122494,51
32,0.65,110.40176028993011,23178,H,15,463.801881094141,43
33,0.67,110.37629232765477,23891,H,15,565.0663429743419,54
34,0.69,110.46457621604034,24588,H,15,620.2212461363267,61
35,0.71,109.95452030978346,25308,H,15,553.1847637110795,56
36,0.73,108.86101825168107,26025,H,15,518.7319884726224,54
37,0.75,109.0108496389689,26729,H,15,420.8911668973774,45
38,0.77,112.11262065197596,27455,H,15,582.771808413768,64
39,0.79,113.38029668535737,28178,H,15,443.60848889204345,50
40,0.81,113.29276982186518,28630,H,15,427.87286063569684,49
41,0.83,113.5859872611465,27632,H,15,298.5668789808917,33
42,0.85,115.52394270380589,26459,H,15,529.1205260969803,56
43,0.87,115.31977957752359,23954,H,15,386.1568005343575,37
44,0.89,114.50487293924766,21958,H,15,352.9465342927407,31
45,0.91,114.69718274494049,19913,H,15,564.9575654095314,45
46,0.9299999999999999,113.8142489546478,18654,H,15,469.0682963439477,35
47,0.95,111.85595785225871,17842,H,15,434.3683443560139,31
48,0.97,111.49109217660728,16783,H,15,387.2966692486445,26
49,0.99,110.67325436408977,16040,H,15,342.89276807980053,22
0,0.01,130.89295774647888,355,H,16,704.2253521126761,1
1,0.03,133.38144329896906,1067,H,16,0.0,0
2,0.05,134.8912676056338,1775,H,16,563.3802816901409,4
3,0.07,134.97954271961493,2493,H,16,100.28078620136382,1
4,0.09,135.38181818181818,3190,H,16,391.8495297805643,5
5,0.11,136.5066496163683,3910,H,16,319.69309462915606,5
6,0.13,136.94248648648647,4625,H,16,324.3243243243243,6
7,0.15000000000000002,136.2125258604476,5317,H,16,470.18995674252403,10
8,0.16999999999999998,136.0410800066258,6037,H,16,538.3468610236873,13
9,0.19,134.28448913204198,6763,H,16,406.6242791660506,11
10,0.21000000000000002,132.95320461249665,7458,H,16,435.77366586216147,13
11,0.22999999999999998,134.33978204971226,8167,H,16,367.3319456348721,12
12,0.25,133.6639657888814,8886,H,16,309.4755795633581,11
13,0.27,134.8667361835245,9590,H,16,391.0323253388947,15
14,0.29000000000000004,135.4685985656135,10318,H,16,266.5245202558636,11
15,0.31,134.52436806692126,10998,H,16,522.8223313329697,23
16,0.33,134.38340022201348,11711,H,16,405.60157117240203,19
17,0.35,134.03658830137206,12463,H,16,361.06876354007863,18
18,0.37,133.46007459846237,13137,H,16,380.60439978686156,20
19,0.39,133.73413788119672,13838,H,16,433.5886688827865,24
20,0.41000000000000003,134.46957953220385,14579,H,16,462.9947184306194,27
21,0.43,135.24594240837698,15280,H,16,425.3926701570681,26
22,0.45,134.33131098323742,15988,H,16,453.4650988241181,29
23,0.47,134.31277348198765,16683,H,16,449.55943175687827,30
24,0.49,133.80220347736272,17427,H,16,416.0211166580594,29
25,0.51,133.9970727935491,18106,H,16,579.9182591406163,42
26,0.53,133.4765695483734,18843,H,16,477.6309504855915,36
27,0.55,133.04428856689367,19531,H,16,409.60524294710973,32
28,0.5700000000000001,132.39932902461888,20269,H,16,431.693719473087,35
29,0.59,132.17845214238,20958,H,16,453.2875274358241,38
30,0.61,131.28989054634462,21653,H,16,473.37551378561864,41
31,0.63,128.70778090263826,22401,H,16,435.24842640953534,39
32,0.65,127.4055517062186,23092,H,16,465.52918759743636,43
33,0.67,126.45997730997101,23799,H,16,577.7553678725998,55
34,0.69,125.2495406850937,24493,H,16,602.2128771485732,59
35,0.71,123.81850223753514,25251,H,16,544.5328897865431,55
36,0.73,119.67393817929546,25946,H,16,626.3007785400447,65
37,0.75,114.62516436863659,26617,H,16,535.3721305932299,57
38,0.77,113.51910210945783,27353,H,16,667.2028662303952,73
39,0.79,114.77152011391955,28090,H,16,631.8974724101104,71
40,0.81,115.19248141199361,28782,H,16,755.6806337294142,87
41,0.83,109.70860050890585,29475,H,16,576.7599660729433,68
42,0.85,107.01552568855932,30208,H,16,579.3167372881356,70
43,0.87,106.26666451049516,30919,H,16,307.2544390180795,38
44,0.89,106.48870824898785,31616,H,16,189.77732793522267,24
45,0.91,106.59879943065783,32318,H,16,131.5056624791138,17
46,0.9299999999999999,111.44100902428684,33022,H,16,90.84852522560718,12
47,0.95,116.52094482376822,32514,H,16,130.7129236636526,17
48,0.97,114.80344388657096,28282,H,16,114.91407962661765,13
49,0.99,108.37204578110291,20183,H,16,173.41326859237972,14
0,0.01,131.9795321637427,342,H,17,0.0,0
1,0.03,135.46968238691048,1039,H,17,0.0,0
2,0.05,136.11182294700058,1717,H,17,582.4111822947001,4
3,0.07,136.46271748135874,2414,H,17,310.68765534382766,3
4,0.09,136.01943005181346,3088,H,17,404.7927461139896,5
5,0.11,140.16627265563434,3807,H,17,656.6850538481744,10
6,0.13,140.69341102644555,4462,H,17,560.2868668758405,10
7,0.15000000000000002,140.8449507626955,5179,H,17,772.3498744931454,16
8,0.16999999999999998,138.78194587187392,5838,H,17,599.5203836930456,14
9,0.19,138.05385202135776,6555,H,17,648.3600305110602,17
10,0.21000000000000002,134.70521510582375,7229,H,17,345.8292986581824,10
11,0.22999999999999998,133.2882962588473,7912,H,17,347.57330637007084,11
12,0.25,134.19995360705173,8622,H,17,666.8986314080261,23
13,0.27,134.7992893291698,9287,H,17,403.79024442769463,15
14,0.29000000000000004,135.89172420694487,9993,H,17,575.4027819473631,23
15,0.31,135.7656044985942,10670,H,17,562.32427366448,24
16,0.33,134.75477006946275,11373,H,17,483.60151235382045,22
17,0.35,132.98114931074574,12042,H,17,539.7774456070421,26
18,0.37,134.52969288624254,12764,H,17,450.4857411469759,23
19,0.39,134.23595673256247,13405,H,17,484.89369638194705,26
20,0.41000000000000003,133.4576259196378,14136,H,17,459.8189020939446,26
21,0.43,133.0754397834912,14780,H,17,642.7604871447903,38
22,0.45,132.68338053553038,15536,H,17,482.7497425334707,30
23,0.47,133.3838677726879,16154,H,17,557.1375510709422,36
24,0.49,133.02946222564043,16903,H,17,532.4498609714252,36
25,0.51,132.3528976010029,17549,H,17,641.0621687845462,45
26,0.53,131.35101951326465,18244,H,17,465.90659942994955,34
27,0.55,131.08400612104901,18951,H,17,620.0200517123108,47
28,0.5700000000000001,130.90482252889953,19637,H,17,674.7466517288792,53
29,0.59,130.16537874686225,20317,H,17,553.7234827976572,45
30,0.61,129.2722810027643,20982,H,17,726.8134591554666,61
31,0.63,127.81749504813672,21709,H,17,610.3459394721084,53
32,0.65,126.42733935114845,22378,H,17,580.9276968451157,52
33,0.67,124.39386067454647,23097,H,17,638.6110750313894,59
34,0.69,119.54463871919107,23735,H,17,495.0495049504951,47
35,0.71,114.2402600057234,24461,H,17,439.47508278484116,43
